,Unnamed: 0,nama,tahun,status
2985,2985.0,Salman Mahendra,2021.0,Kuliah
2986,2986.0,Gilda Sihombing,2021.0,Bekerja
2987,2987.0,Oliva Siregar,2019.0,Kuliah
2988,2988.0,Citra Putra,2020.0,Menganggur
2989,2989.0,"Dr. Gandewa Zulkarnain, M.M.",2019.0,Kuliah
2990,2990.0,Mitra Gunarto,2019.0,Menganggur
2991,2991.0,"Ir. Bakidin Winarno, M.Ak",2019.0,Menganggur
2992,2992.0,"drg. Karimah Hartati, S.Pt",2021.0,Bekerja
2993,2993.0,"Tgk. Harsaya Safitri, S.Gz",2021.0,Bekerja
2994,2994.0,Gabriella Gunarto,2021.0,Bekerja
2995,2995.0,R. Bagiya Megantara,2021.0,Kuliah
2996,2996.0,Lili Nuraini,2019.0,Menganggur
2997,2997.0,"Drs. Asmadi Sihotang, M.M.",2020.0,Bekerja
2998,2998.0,Azalea Samosir,2019.0,Kuliah
2999,2999.0,"Bambang Hutagalung, M.Ak",2019.0,Kuliah
3000,3000.0,"Pia Kurniawan, S.Psi",2021.0,Menganggur
3001,3001.0,"dr. Nasim Tarihoran, S.Kom",2019.0,Menganggur
3002,3002.0,Cut Rina Budiman,2020.0,Menganggur
3003,3003.0,Jane Wahyuni,2019.0,Kuliah
3004,3004.0,Budi Lestari,2020.0,Menganggur
3005,3005.0,"Aisyah Waskita, S.Sos",2019.0,Menganggur
3006,3006.0,Irma Pudjiastuti,2019.0,Kuliah
3007,3007.0,"R. Cawisadi Namaga, S.Pt",2019.0,Menganggur
3008,3008.0,"Capa Kuswoyo, S.Farm",2020.0,Menganggur
3009,3009.0,Banawi Nashiruddin,2019.0,Menganggur
3010,3010.0,Nadine Irawan,2020.0,Kuliah
3011,3011.0,Pia Dabukke,2021.0,Bekerja
3012,3012.0,"Hamima Prasetya, S.Ked",2019.0,Menganggur
3013,3013.0,Radika Haryanto,2020.0,Kuliah
3014,3014.0,Usman Nasyidah,2019.0,Menganggur
3015,3015.0,Lala Astuti,2019.0,Bekerja
3016,3016.0,Citra Nababan,2019.0,Kuliah
3017,3017.0,Yani Astuti,2019.0,Bekerja
3018,3018.0,KH. Hardi Wahyudin,2019.0,Menganggur
3019,3019.0,"R.A. Elvina Puspasari, M.TI.",2019.0,Bekerja
3020,3020.0,"H. Perkasa Usada, S.Gz",2020.0,Kuliah
3021,3021.0,Tgk. Naradi Winarno,2020.0,Kuliah
3022,3022.0,Ciaobella Irawan,2019.0,Kuliah
3023,3023.0,Teguh Laksmiwati,2019.0,Bekerja
3024,3024.0,Irma Simanjuntak,2021.0,Kuliah
3025,3025.0,"Michelle Prabowo, S.Pd",2020.0,Menganggur
3026,3026.0,Jaka Sirait,2019.0,Kuliah
3027,3027.0,"Suci Firgantoro, S.Psi",2020.0,Kuliah
3028,3028.0,Bambang Prabowo,2019.0,Bekerja
3029,3029.0,KH. Viktor Rajasa,2021.0,Bekerja
3030,3030.0,"T. Ridwan Lailasari, M.Kom.",2019.0,Bekerja
3031,3031.0,Tina Oktaviani,2020.0,Bekerja
3032,3032.0,"Akarsana Nashiruddin, S.Pt",2019.0,Menganggur
3033,3033.0,Indah Najmudin,2019.0,Kuliah
3034,3034.0,Lala Hidayanto,2020.0,Menganggur
3035,3035.0,"Agnes Prabowo, S.E.",2021.0,Kuliah
3036,3036.0,Kiandra Lestari,2020.0,Kuliah
3037,3037.0,Lembah Agustina,2021.0,Menganggur
3038,3038.0,"Dr. Yoga Maryadi, S.I.Kom",2019.0,Menganggur
3039,3039.0,Kalim Jailani,2020.0,Menganggur
3040,3040.0,Asmuni Nasyiah,2020.0,Bekerja
3041,3041.0,Cahyanto Novitasari,2020.0,Bekerja
3042,3042.0,Ulva Simbolon,2021.0,Kuliah
3043,3043.0,"Tgk. Hendri Nababan, S.IP",2021.0,Menganggur
3044,3044.0,Yessi Firgantoro,2019.0,Bekerja
3045,3045.0,"drg. Oliva Nasyiah, S.Pt",2019.0,Bekerja
3046,3046.0,Ajeng Padmasari,2020.0,Menganggur
3047,3047.0,"R. Titi Winarno, S.Kom",2019.0,Menganggur
3048,3048.0,Cayadi Situmorang,2020.0,Bekerja
3049,3049.0,Drs. Tirtayasa Yolanda,2020.0,Kuliah
3050,3050.0,Hj. Tina Prasetya,2020.0,Bekerja
3051,3051.0,"Among Situmorang, M.Ak",2019.0,Kuliah
3052,3052.0,Nabila Suryono,2019.0,Bekerja
3053,3053.0,drg. Zulfa Hakim,2019.0,Kuliah
3054,3054.0,"Warsita Prastuti, S.E.",2021.0,Kuliah
3055,3055.0,Dewi Hakim,2020.0,Kuliah
3056,3056.0,Dartono Simbolon,2020.0,Kuliah
3057,3057.0,"Adika Haryanti, S.Sos",2021.0,Kuliah
3058,3058.0,Yance Kuswoyo,2021.0,Menganggur
3059,3059.0,Latif Zulkarnain,2020.0,Kuliah
3060,3060.0,"Johan Prakasa, S.Pd",2021.0,Kuliah
3061,3061.0,Sarah Rahmawati,2019.0,Kuliah
3062,3062.0,Laras Sihombing,2020.0,Menganggur
3063,3063.0,"R.M. Daruna Maryati, S.Kom",2020.0,Kuliah
3064,3064.0,"R.A. Cinthia Widiastuti, M.Kom.",2020.0,Kuliah
3065,3065.0,Syahrini Uwais,2019.0,Menganggur
3066,3066.0,Hasna Kurniawan,2019.0,Kuliah
3067,3067.0,"Ir. Dewi Pratama, S.I.Kom",2019.0,Bekerja
3068,3068.0,Gantar Maryati,2019.0,Kuliah
3069,3069.0,Luthfi Saefullah,2020.0,Bekerja
3070,3070.0,"Drs. Azalea Wijayanti, M.Ak",2019.0,Menganggur
3071,3071.0,"Elvina Latupono, M.Pd",2021.0,Kuliah
3072,3072.0,Michelle Narpati,2019.0,Menganggur
3073,3073.0,Simon Prasetya,2021.0,Menganggur
3074,3074.0,"Puti Lala Sirait, M.Kom.",2021.0,Menganggur
3075,3075.0,Ani Purnawati,2021.0,Kuliah
3076,3076.0,Humaira Firgantoro,2019.0,Menganggur
3077,3077.0,Garan Rajata,2020.0,Bekerja
3078,3078.0,Cut Jasmin Prasetyo,2020.0,Bekerja
3079,3079.0,"Hj. Hafshah Rahimah, M.Kom.",2020.0,Kuliah
3080,3080.0,"Jessica Pratiwi, S.Kom",2019.0,Kuliah
3081,3081.0,"Gambira Dongoran, M.Farm",2020.0,Bekerja
3082,3082.0,"Talia Pertiwi, M.Farm",2020.0,Bekerja
3083,3083.0,Maras Rahayu,2020.0,Bekerja
3084,3084.0,"T. Gamani Hutapea, M.Pd",2021.0,Kuliah
3085,3085.0,Hasta Suryatmi,2019.0,Bekerja
3086,3086.0,"Rahmi Narpati, S.Pd",2021.0,Kuliah
3087,3087.0,Mahdi Halimah,2020.0,Kuliah
3088,3088.0,Jefri Yulianti,2019.0,Menganggur
3089,3089.0,"Nabila Mandala, S.E.I",2020.0,Bekerja
3090,3090.0,"Ir. Intan Suryono, S.Gz",2021.0,Bekerja
3091,3091.0,"Jasmani Rahmawati, S.Farm",2021.0,Kuliah
3092,3092.0,Hj. Azalea Hidayat,2019.0,Kuliah
3093,3093.0,H. Jabal Hassanah,2021.0,Menganggur
3094,3094.0,Niyaga Suryatmi,2019.0,Kuliah
3095,3095.0,Cahyo Farida,2019.0,Menganggur
3096,3096.0,Eva Melani,2019.0,Bekerja
3097,3097.0,Ayu Kusmawati,2019.0,Bekerja
3098,3098.0,Kenes Hidayat,2019.0,Menganggur
3099,3099.0,Irsad Nashiruddin,2020.0,Bekerja
3100,3100.0,"Sutan Jumari Suartini, M.Ak",2019.0,Menganggur
3101,3101.0,"Kezia Wahyudin, S.I.Kom",2019.0,Bekerja
3102,3102.0,Ega Latupono,2020.0,Kuliah
3103,3103.0,Ade Permadi,2020.0,Kuliah
3104,3104.0,Halim Waluyo,2019.0,Bekerja
3105,3105.0,"T. Hardana Novitasari, S.Psi",2019.0,Menganggur
3106,3106.0,Puput Maryati,2020.0,Menganggur
3107,3107.0,R. Candra Sitompul,2020.0,Menganggur
3108,3108.0,Sarah Puspita,2020.0,Bekerja
3109,3109.0,Ira Utami,2020.0,Kuliah
3110,3110.0,"KH. Makuta Sitompul, M.TI.",2020.0,Kuliah
3111,3111.0,Dartono Pratama,2019.0,Menganggur
3112,3112.0,Keisha Kurniawan,2019.0,Kuliah
3113,3113.0,Sakti Riyanti,2019.0,Kuliah
3114,3114.0,Cut Tami Oktaviani,2020.0,Kuliah
3115,3115.0,drg. Timbul Sudiati,2020.0,Kuliah
3116,3116.0,Karma Jailani,2019.0,Menganggur
3117,3117.0,Drs. Taufik Nasyiah,2020.0,Menganggur
3118,3118.0,"Sakura Purwanti, M.Farm",2019.0,Kuliah
3119,3119.0,Novi Hutapea,2021.0,Bekerja
3120,3120.0,"Puspa Salahudin, M.M.",2019.0,Kuliah
3121,3121.0,Nilam Napitupulu,2020.0,Kuliah
3122,3122.0,Zulaikha Nasyiah,2021.0,Kuliah
3123,3123.0,Lalita Kusmawati,2019.0,Kuliah
3124,3124.0,"Raisa Yolanda, M.Ak",2021.0,Menganggur
3125,3125.0,"Tgk. Hesti Hutapea, M.Pd",2019.0,Bekerja
3126,3126.0,Upik Pratama,2019.0,Bekerja
3127,3127.0,Rina Simbolon,2020.0,Bekerja
3128,3128.0,"Ir. Parman Mahendra, M.TI.",2020.0,Kuliah
3129,3129.0,Eka Santoso,2019.0,Menganggur
3130,3130.0,Suci Wastuti,2021.0,Kuliah
3131,3131.0,R. Kayla Dabukke,2021.0,Bekerja
3132,3132.0,"Mitra Lestari, S.Gz",2020.0,Menganggur
3133,3133.0,Puspa Mangunsong,2021.0,Bekerja
3134,3134.0,Vinsen Wahyuni,2020.0,Menganggur
3135,3135.0,Salsabila Yulianti,2019.0,Menganggur
3136,3136.0,Galur Sitompul,2020.0,Kuliah
3137,3137.0,Janet Mansur,2019.0,Bekerja
3138,3138.0,Farhunnisa Firgantoro,2021.0,Menganggur
3139,3139.0,Zelaya Najmudin,2020.0,Bekerja
3140,3140.0,Maida Marbun,2020.0,Bekerja
3141,3141.0,"Hj. Karimah Setiawan, S.Sos",2019.0,Menganggur
3142,3142.0,Nasrullah Hutapea,2021.0,Menganggur
3143,3143.0,Lukita Kuswoyo,2021.0,Kuliah
3144,3144.0,Galiono Siregar,2019.0,Bekerja
3145,3145.0,Bala Firgantoro,2020.0,Bekerja
3146,3146.0,Keisha Palastri,2020.0,Kuliah
3147,3147.0,Devi Pertiwi,2021.0,Kuliah
3148,3148.0,Cahya Lazuardi,2021.0,Menganggur
3149,3149.0,Oni Suartini,2019.0,Kuliah
3150,3150.0,Jinawi Wacana,2020.0,Bekerja
3151,3151.0,Najib Wahyudin,2019.0,Kuliah
3152,3152.0,Hasta Andriani,2021.0,Bekerja
3153,3153.0,Drs. Yessi Kusumo,2021.0,Menganggur
3154,3154.0,"Dr. Karimah Sitompul, S.E.I",2020.0,Kuliah
3155,3155.0,H. Leo Purwanti,2020.0,Bekerja
3156,3156.0,"Lanang Mayasari, S.Farm",2019.0,Menganggur
3157,3157.0,Malika Firgantoro,2021.0,Menganggur
3158,3158.0,Sakti Rajasa,2021.0,Kuliah
3159,3159.0,"Puti Hamima Santoso, S.E.",2021.0,Kuliah
3160,3160.0,R. Saiful Laksmiwati,2021.0,Bekerja
3161,3161.0,Iriana Najmudin,2019.0,Kuliah
3162,3162.0,"Kalim Pratama, S.Pt",2021.0,Bekerja
3163,3163.0,R. Luhung Farida,2020.0,Bekerja
3164,3164.0,Ikhsan Saragih,2021.0,Bekerja
3165,3165.0,Lala Aryani,2020.0,Menganggur
3166,3166.0,"Ir. Aswani Rajasa, S.IP",2019.0,Bekerja
3167,3167.0,"Ir. Padmi Nugroho, S.H.",2021.0,Bekerja
3168,3168.0,Dt. Nugraha Purwanti,2020.0,Kuliah
3169,3169.0,Jagaraga Puspita,2019.0,Menganggur
3170,3170.0,Vicky Anggriawan,2019.0,Bekerja
3171,3171.0,Dr. Candrakanta Ramadan,2019.0,Menganggur
3172,3172.0,Yani Puspasari,2019.0,Menganggur
3173,3173.0,"Darman Fujiati, S.Sos",2020.0,Bekerja
3174,3174.0,Nilam Yuliarti,2021.0,Kuliah
3175,3175.0,"KH. Warsita Winarno, S.T.",2019.0,Kuliah
3176,3176.0,"Tgk. Niyaga Hariyah, M.TI.",2020.0,Menganggur
3177,3177.0,Ir. Cengkal Sitorus,2020.0,Kuliah
3178,3178.0,Cut Nadia Napitupulu,2020.0,Menganggur
3179,3179.0,Dimas Lailasari,2021.0,Bekerja
3180,3180.0,Himawan Marbun,2019.0,Menganggur
3181,3181.0,Makuta Suryono,2021.0,Menganggur
3182,3182.0,Puspa Nababan,2020.0,Menganggur
3183,3183.0,Eka Permadi,2019.0,Kuliah
3184,3184.0,Dasa Mandasari,2020.0,Kuliah
3185,3185.0,Eluh Kusumo,2019.0,Bekerja
3186,3186.0,Suci Hartati,2020.0,Kuliah
3187,3187.0,Gangsa Prayoga,2019.0,Kuliah
3188,3188.0,"T. Dono Salahudin, S.Pd",2021.0,Menganggur
3189,3189.0,Makuta Wahyudin,2019.0,Kuliah
3190,3190.0,"H. Gaman Novitasari, S.H.",2021.0,Menganggur
3191,3191.0,Violet Mahendra,2019.0,Kuliah
3192,3192.0,"T. Harjo Sitorus, S.Gz",2019.0,Menganggur
3193,3193.0,"Sakti Hakim, S.I.Kom",2021.0,Kuliah
3194,3194.0,"Atmaja Widiastuti, M.Farm",2021.0,Kuliah
3195,3195.0,Yulia Sudiati,2021.0,Menganggur
3196,3196.0,"Wage Mahendra, M.TI.",2020.0,Bekerja
3197,3197.0,Agus Palastri,2021.0,Menganggur
3198,3198.0,Bala Gunarto,2019.0,Bekerja
3199,3199.0,Ayu Firmansyah,2019.0,Kuliah
3200,3200.0,Empluk Saragih,2020.0,Bekerja
3201,3201.0,"dr. Gangsa Zulaika, S.E.I",2021.0,Menganggur
3202,3202.0,Galiono Yuliarti,2019.0,Bekerja
3203,3203.0,Yuliana Tampubolon,2020.0,Bekerja
3204,3204.0,R. Sabar Purwanti,2020.0,Bekerja
3205,3205.0,Kezia Permata,2021.0,Bekerja
3206,3206.0,Mulya Pradipta,2020.0,Kuliah
3207,3207.0,"Mahmud Namaga, S.I.Kom",2020.0,Kuliah
3208,3208.0,Asmadi Marpaung,2019.0,Kuliah
3209,3209.0,"Dt. Jaswadi Iswahyudi, M.TI.",2020.0,Menganggur
3210,3210.0,Queen Agustina,2019.0,Menganggur
3211,3211.0,Drs. Utama Situmorang,2021.0,Menganggur
3212,3212.0,Cahyo Aryani,2021.0,Menganggur
3213,3213.0,"Ir. Cakrabuana Uyainah, M.Kom.",2021.0,Kuliah
3214,3214.0,Widya Pudjiastuti,2021.0,Menganggur
3215,3215.0,R. Tugiman Hariyah,2020.0,Bekerja
3216,3216.0,R.A. Sari Namaga,2021.0,Menganggur
3217,3217.0,"Drs. Kunthara Maheswara, S.H.",2021.0,Kuliah
3218,3218.0,dr. Jasmin Hasanah,2019.0,Bekerja
3219,3219.0,"Sabrina Maryadi, S.IP",2019.0,Menganggur
3220,3220.0,"Ihsan Saefullah, S.Farm",2019.0,Menganggur
3221,3221.0,Drajat Nashiruddin,2021.0,Bekerja
3222,3222.0,Cut Oni Sinaga,2020.0,Menganggur
3223,3223.0,Clara Sirait,2020.0,Menganggur
3224,3224.0,R. Puspa Wijaya,2020.0,Bekerja
3225,3225.0,Eka Hidayanto,2021.0,Bekerja
3226,3226.0,Raditya Narpati,2020.0,Bekerja
3227,3227.0,dr. Baktiono Pratama,2020.0,Menganggur
3228,3228.0,Raden Latupono,2021.0,Menganggur
3229,3229.0,Gatra Mustofa,2019.0,Bekerja
3230,3230.0,Carla Yuniar,2020.0,Bekerja
3231,3231.0,"R.A. Vicky Usamah, S.Pd",2021.0,Bekerja
3232,3232.0,"Gandi Rahmawati, S.Gz",2019.0,Bekerja
3233,3233.0,"drg. Luis Manullang, S.Pd",2021.0,Bekerja
3234,3234.0,Rusman Najmudin,2021.0,Kuliah
3235,3235.0,Ade Narpati,2019.0,Bekerja
3236,3236.0,"Emong Nasyiah, S.E.I",2020.0,Menganggur
3237,3237.0,Vivi Laksmiwati,2021.0,Menganggur
3238,3238.0,"Sabri Waskita, S.Sos",2020.0,Bekerja
3239,3239.0,Amalia Maryati,2021.0,Bekerja
3240,3240.0,"Cengkir Hutapea, S.IP",2019.0,Kuliah
3241,3241.0,"Dr. Karta Laksita, S.Pt",2019.0,Bekerja
3242,3242.0,Murti Zulaika,2019.0,Kuliah
3243,3243.0,Dr. Cakrabuana Simbolon,2020.0,Kuliah
3244,3244.0,Tgk. Calista Sinaga,2021.0,Kuliah
3245,3245.0,Wirda Oktaviani,2019.0,Kuliah
3246,3246.0,R.M. Tomi Suryatmi,2019.0,Bekerja
3247,3247.0,Elma Nuraini,2020.0,Menganggur
3248,3248.0,Mursinin Waluyo,2021.0,Menganggur
3249,3249.0,Caket Saefullah,2019.0,Menganggur
3250,3250.0,Tgk. Okta Tamba,2019.0,Menganggur
3251,3251.0,Dalima Widiastuti,2021.0,Menganggur
3252,3252.0,"Sakura Mayasari, S.Farm",2019.0,Kuliah
3253,3253.0,"Jane Prasetya, S.Farm",2021.0,Bekerja
3254,3254.0,"Edward Zulaika, S.Pd",2020.0,Bekerja
3255,3255.0,"Ir. Victoria Wacana, S.Psi",2019.0,Kuliah
3256,3256.0,"Dr. Johan Permadi, S.Pd",2020.0,Bekerja
3257,3257.0,dr. Diana Maheswara,2019.0,Menganggur
3258,3258.0,Julia Riyanti,2020.0,Menganggur
3259,3259.0,Dr. Zelda Hidayat,2019.0,Bekerja
3260,3260.0,"Hilda Mayasari, S.E.I",2019.0,Menganggur
3261,3261.0,Baktiono Aryani,2021.0,Kuliah
3262,3262.0,Tania Suryono,2019.0,Menganggur
3263,3263.0,Gading Siregar,2021.0,Kuliah
3264,3264.0,Kamal Sihombing,2020.0,Menganggur
3265,3265.0,R.A. Genta Sinaga,2019.0,Kuliah
3266,3266.0,"dr. Budi Simbolon, S.Sos",2020.0,Kuliah
3267,3267.0,Baktiadi Pangestu,2019.0,Menganggur
3268,3268.0,Cager Putra,2021.0,Menganggur
3269,3269.0,Dt. Wadi Tampubolon,2020.0,Menganggur
3270,3270.0,"dr. Darmana Mandala, S.T.",2021.0,Bekerja
3271,3271.0,Bakti Salahudin,2021.0,Kuliah
3272,3272.0,Jefri Yolanda,2020.0,Bekerja
3273,3273.0,"Hj. Iriana Suwarno, S.E.",2020.0,Kuliah
3274,3274.0,Olga Hidayat,2020.0,Kuliah
3275,3275.0,Kasim Melani,2019.0,Menganggur
3276,3276.0,"Rangga Wulandari, M.Ak",2021.0,Kuliah
3277,3277.0,Lurhur Winarsih,2019.0,Bekerja
3278,3278.0,Prabawa Kusumo,2020.0,Bekerja
3279,3279.0,Ami Palastri,2020.0,Bekerja
3280,3280.0,Yosef Safitri,2021.0,Bekerja
3281,3281.0,"Tgk. Jefri Hutapea, S.Psi",2021.0,Menganggur
3282,3282.0,drg. Zamira Waskita,2020.0,Menganggur
3283,3283.0,"Victoria Hutapea, S.E.I",2021.0,Menganggur
3284,3284.0,"Raden Simbolon, S.Sos",2021.0,Menganggur
3285,3285.0,"Tgk. Heru Pertiwi, M.Farm",2020.0,Kuliah
3286,3286.0,Restu Wibowo,2021.0,Kuliah
3287,3287.0,Dt. Samsul Wastuti,2021.0,Menganggur
3288,3288.0,Darmana Lailasari,2019.0,Kuliah
3289,3289.0,"Cut Eva Suryono, S.Gz",2020.0,Menganggur
3290,3290.0,"H. Elvin Suwarno, M.Farm",2020.0,Menganggur
3291,3291.0,Embuh Wijaya,2019.0,Kuliah
3292,3292.0,Karen Putra,2019.0,Kuliah
3293,3293.0,T. Gatot Permadi,2021.0,Menganggur
3294,3294.0,Kania Permadi,2021.0,Bekerja
3295,3295.0,"Tugiman Gunarto, S.E.I",2021.0,Kuliah
3296,3296.0,Ir. Aditya Kusumo,2021.0,Kuliah
3297,3297.0,Calista Puspasari,2021.0,Kuliah
3298,3298.0,"Tania Gunawan, S.E.I",2019.0,Bekerja
3299,3299.0,Cemeti Prasetya,2021.0,Bekerja
3300,3300.0,"dr. Rahman Latupono, S.I.Kom",2020.0,Kuliah
3301,3301.0,R.M. Raharja Widiastuti,2021.0,Kuliah
3302,3302.0,Cakrajiya Susanti,2020.0,Menganggur
3303,3303.0,Lanjar Sihotang,2019.0,Kuliah
3304,3304.0,H. Muni Hutasoit,2019.0,Menganggur
3305,3305.0,"Kuncara Sirait, M.Kom.",2019.0,Kuliah
3306,3306.0,Kawaca Hakim,2019.0,Menganggur
3307,3307.0,"Tugiman Saputra, M.Kom.",2020.0,Kuliah
3308,3308.0,Raditya Suryono,2019.0,Kuliah
3309,3309.0,Drs. Pia Yolanda,2020.0,Menganggur
3310,3310.0,Jati Prasetyo,2019.0,Bekerja
3311,3311.0,"KH. Asmadi Latupono, S.H.",2020.0,Menganggur
3312,3312.0,Sakti Wastuti,2020.0,Bekerja
3313,3313.0,"Ulya Haryanti, S.Pd",2020.0,Bekerja
3314,3314.0,Ophelia Hasanah,2020.0,Menganggur
3315,3315.0,Dr. Rini Purwanti,2021.0,Kuliah
3316,3316.0,"Sadina Hutasoit, M.Pd",2020.0,Bekerja
3317,3317.0,Mitra Wibowo,2021.0,Kuliah
3318,3318.0,Siti Wibisono,2020.0,Menganggur
3319,3319.0,"Bakidin Lailasari, S.Kom",2020.0,Menganggur
3320,3320.0,Puspa Handayani,2019.0,Kuliah
3321,3321.0,"R. Asmuni Situmorang, S.I.Kom",2021.0,Bekerja
3322,3322.0,Wirda Susanti,2019.0,Kuliah
3323,3323.0,Suci Wijayanti,2020.0,Kuliah
3324,3324.0,Soleh Mayasari,2019.0,Bekerja
3325,3325.0,"Ana Permadi, M.M.",2019.0,Kuliah
3326,3326.0,Iriana Narpati,2019.0,Kuliah
3327,3327.0,Harto Kuswandari,2021.0,Kuliah
3328,3328.0,"T. Mulyanto Irawan, S.E.",2019.0,Kuliah
3329,3329.0,Ade Tamba,2021.0,Menganggur
3330,3330.0,Puji Mandasari,2019.0,Bekerja
3331,3331.0,Widya Tampubolon,2019.0,Menganggur
3332,3332.0,Kasiran Laksmiwati,2020.0,Kuliah
3333,3333.0,Puji Prastuti,2021.0,Menganggur
3334,3334.0,"Dt. Limar Widodo, S.Pd",2021.0,Kuliah
3335,3335.0,T. Wakiman Hasanah,2019.0,Menganggur
3336,3336.0,"Elvina Lazuardi, M.M.",2019.0,Menganggur
3337,3337.0,Lega Pudjiastuti,2020.0,Kuliah
3338,3338.0,"Dr. Ella Hutagalung, M.Ak",2021.0,Bekerja
3339,3339.0,"T. Asmuni Prasetya, M.Kom.",2019.0,Kuliah
3340,3340.0,Bala Uyainah,2021.0,Bekerja
3341,3341.0,Dt. Bakianto Wahyudin,2020.0,Bekerja
3342,3342.0,Salsabila Purwanti,2020.0,Bekerja
3343,3343.0,Dt. Ibun Nainggolan,2019.0,Bekerja
3344,3344.0,"Malik Rajasa, S.E.",2020.0,Bekerja
3345,3345.0,Aisyah Mardhiyah,2021.0,Kuliah
3346,3346.0,Amalia Yuliarti,2021.0,Kuliah
3347,3347.0,"Lasmono Hidayanto, S.I.Kom",2020.0,Kuliah
3348,3348.0,"drg. Aurora Hutagalung, M.Pd",2021.0,Menganggur
3349,3349.0,H. Edward Pangestu,2021.0,Menganggur
3350,3350.0,Lamar Waskita,2019.0,Bekerja
3351,3351.0,KH. Okto Uwais,2021.0,Menganggur
3352,3352.0,Luluh Siregar,2021.0,Bekerja
3353,3353.0,"Dt. Panca Wulandari, S.Pt",2020.0,Kuliah
3354,3354.0,Yoga Marpaung,2021.0,Bekerja
3355,3355.0,Maria Prasetyo,2021.0,Bekerja
3356,3356.0,Putri Kuswandari,2020.0,Menganggur
3357,3357.0,Sutan Harimurti Waluyo,2019.0,Menganggur
3358,3358.0,Puti Malika Yulianti,2020.0,Bekerja
3359,3359.0,"Lintang Nainggolan, M.Pd",2021.0,Menganggur
3360,3360.0,Ayu Wijaya,2019.0,Bekerja
3361,3361.0,Paramita Suwarno,2020.0,Bekerja
3362,3362.0,Cawuk Saputra,2021.0,Kuliah
3363,3363.0,Eja Yuliarti,2020.0,Kuliah
3364,3364.0,Jagaraga Suartini,2020.0,Menganggur
3365,3365.0,Asmadi Mayasari,2019.0,Bekerja
3366,3366.0,"R. Nadia Adriansyah, M.TI.",2019.0,Menganggur
3367,3367.0,"Ghaliyati Pratama, M.Ak",2019.0,Kuliah
3368,3368.0,Yoga Saptono,2019.0,Bekerja
3369,3369.0,"Sakura Tamba, M.TI.",2020.0,Menganggur
3370,3370.0,Emil Kurniawan,2021.0,Kuliah
3371,3371.0,Cengkal Sihotang,2021.0,Menganggur
3372,3372.0,"Warji Situmorang, M.Pd",2019.0,Bekerja
3373,3373.0,Mutia Dabukke,2019.0,Kuliah
3374,3374.0,Ir. Ibrahim Narpati,2021.0,Menganggur
3375,3375.0,"drg. Zahra Oktaviani, M.Farm",2019.0,Bekerja
3376,3376.0,Marwata Pudjiastuti,2021.0,Menganggur
3377,3377.0,Jarwadi Handayani,2019.0,Bekerja
3378,3378.0,Warsa Napitupulu,2021.0,Menganggur
3379,3379.0,Oliva Tarihoran,2019.0,Kuliah
3380,3380.0,Kamila Utami,2020.0,Bekerja
3381,3381.0,Asirwanda Irawan,2021.0,Kuliah
3382,3382.0,Wardi Nashiruddin,2020.0,Kuliah
3383,3383.0,Harsana Setiawan,2020.0,Menganggur
3384,3384.0,Drs. Zelda Tarihoran,2021.0,Menganggur
3385,3385.0,Yunita Budiyanto,2021.0,Kuliah
3386,3386.0,Jamal Widodo,2021.0,Bekerja
3387,3387.0,Jaga Yolanda,2019.0,Kuliah
3388,3388.0,"Nova Nashiruddin, S.Pd",2019.0,Menganggur
3389,3389.0,Kala Ardianto,2019.0,Menganggur
3390,3390.0,Harsaya Aryani,2020.0,Kuliah
3391,3391.0,"Harjo Waluyo, S.H.",2021.0,Kuliah
3392,3392.0,Puspa Wahyuni,2020.0,Menganggur
3393,3393.0,Jarwi Natsir,2019.0,Kuliah
3394,3394.0,Dalima Yuliarti,2020.0,Bekerja
3395,3395.0,"Marsito Prasasta, S.Gz",2019.0,Menganggur
3396,3396.0,Dr. Yessi Yulianti,2020.0,Kuliah
3397,3397.0,R. Karimah Firgantoro,2021.0,Bekerja
3398,3398.0,Kamaria Budiyanto,2021.0,Kuliah
3399,3399.0,Zalindra Prabowo,2020.0,Kuliah
3400,3400.0,R. Oliva Prabowo,2019.0,Kuliah
3401,3401.0,Tina Ramadan,2020.0,Menganggur
3402,3402.0,Kenari Namaga,2019.0,Kuliah
3403,3403.0,"Ir. Kania Lailasari, S.T.",2021.0,Bekerja
3404,3404.0,Latika Sudiati,2020.0,Kuliah
3405,3405.0,"R. Waluyo Siregar, S.Psi",2020.0,Kuliah
3406,3406.0,Keisha Wulandari,2019.0,Kuliah
3407,3407.0,Cut Clara Usamah,2021.0,Kuliah
3408,3408.0,Natalia Mustofa,2019.0,Kuliah
3409,3409.0,"Asmianto Suwarno, M.Kom.",2019.0,Menganggur
3410,3410.0,Farhunnisa Uyainah,2019.0,Kuliah
3411,3411.0,Lidya Sihombing,2021.0,Kuliah
3412,3412.0,Diana Usada,2021.0,Bekerja
3413,3413.0,"Eka Mustofa, M.M.",2019.0,Kuliah
3414,3414.0,"H. Yosef Wibowo, S.T.",2019.0,Menganggur
3415,3415.0,Siska Latupono,2021.0,Kuliah
3416,3416.0,Wulan Budiyanto,2019.0,Kuliah
3417,3417.0,Cut Jelita Haryanti,2019.0,Kuliah
3418,3418.0,Naradi Riyanti,2020.0,Menganggur
3419,3419.0,Jamalia Santoso,2020.0,Menganggur
3420,3420.0,Satya Laksmiwati,2019.0,Bekerja
